"task_id","domain_id","prompt","possible_answers","correct_answer","path_to_media"
10408,96,"What is the name of this flower?","Trillium, Lavender, Tulip, Lily","Tulip","flowers/question9.png"
10409,96,"What is the name of this flower?","Lilac, Bluebonnet, Cherry blossom, Marigold","Lilac","flowers/question10.png"
10410,96,"What is the name of this flower?","Iris, Hydrangea, Hyacinth, Morning Glory","Hydrangea","flowers/question11.png"
10411,96,"What is the name of this flower?","Asiatic Lily, Oriental Lily, Snap Dragon, Petunia","Asiatic Lily","flowers/question12.png"
10412,96,"What is the name of this flower?","Peony, Poinsettia, Raunculus, Primrose","Poinsettia","flowers/question13.png"
10413,96,"What is the name of this flower?","Stephanotis, Waxflower, Statice, Tulip","Stephanotis","flowers/question14.png"
10414,96,"What is the name of this flower?","Gerbera, Dahlia, Dephinium, Violet","Gerbera","flowers/question15.png"
10415,96,"What is the name of this flower?","Petunia, Carnation, Chrsyanthemum, Snap Dragon","Chrsyanthemum","flowers/question16.png"
10416,96,"What is the name of this flower?","Iris, Snap Dragon, Cosmo, Cardinal Flower","Snap Dragon","flowers/question17.png"
10417,96,"What is the name of this flower?","Petunia, Daffodil, Carnation, Begonia","Carnation","flowers/question18.png"
10418,96,"What is the name of this flower?","Lily of the valley, Amaryllis, Anthurium, Azalea","Lily of the valley","flowers/question19.png"
10419,96,"What is the name of this flower?","Plumeria, Magnolia, Forget+AC0-me+AC0-not, Anemone","Magnolia","flowers/question20.png"
10420,72,"What is the per+AC0-capita GDP of Argentina in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","19126",NA
10421,72,"What is the per+AC0-capita GDP of Nepal n US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","2313",NA
10422,72,"What is the per+AC0-capita GDP of Trinidad and Tobago in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","30677",NA
10423,72,"What is the per+AC0-capita GDP of Ireland in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","51899",NA
10424,72,"What is the per+AC0-capita GDP of Kenya in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","2901",NA
10425,72,"What is the per+AC0-capita GDP of Hong Kong in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","53380",NA
10426,72,"What is the per+AC0-capita GDP of Italy in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","33587",NA
10427,72,"What is the per+AC0-capita GDP of China in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","13400",NA
10428,72,"What is the per+AC0-capita GDP of Germany in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","44053",NA
10429,72,"What is the per+AC0-capita GDP of India in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","5730",NA
10430,72,"What is the per+AC0-capita GDP of South Africa in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","12390",NA
10431,72,"What is the per+AC0-capita GDP of Hungary in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","24475",NA
10432,72,"What is the per+AC0-capita GDP of Costa Rica in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","14471",NA
10433,72,"What is the per+AC0-capita GDP of Finland in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","38643",NA
10434,72,"What is the per+AC0-capita GDP of Mexico in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","16502",NA
10435,72,"What is the per+AC0-capita GDP of Sri Lanka in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","11048",NA
10436,72,"What is the per+AC0-capita GDP of Morocco in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","7361",NA
10437,72,"What is the per+AC0-capita GDP of the Philippines in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","6926",NA
10438,72,"What is the per+AC0-capita GDP of the United Arab Emirates in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","66102",NA
10439,72,"What is the per+AC0-capita GDP of Thailand in US dollars? As reference, the per+AC0-capita GDP of the USA is +ACQ-52,550.","no answers","15345",NA
10440,95,"In what year was Abraham Lincoln assassinated?","no answers","1865",NA
10441,95,"In what year did the Louisiana Purchase (acquisition of 828,000 square miles by the US from France) take place?","no answers","1803",NA
10442,95,"In what year did the Manhattan project begin?","no answers","1942",NA
10443,95,"In what year did the Vietnam war end?","no answers","1975",NA
10444,95,"In what year was John F. Kennedy assassinated?","no answers","1963",NA
10445,95,"In what year did the Civil War begin?","no answers","1861",NA
10446,95,"In what year did the American Revolution end?","no answers","1783",NA
10447,95,"In what year did the Apollo 11 spacecraft land on the moon?","no answers","1969",NA
10448,95,"In what year was the Declaration of Independence signed?","no answers","1776",NA
10449,95,"In what year did the Great Migration begin (a mass relocation of 6 million African Americans)?","no answers","1915",NA
10450,95,"In what year were the first slaves brought to the US?","no answers","1619",NA
10451,95,"In what year did the Great Depression begin?","no answers","1929",NA
10452,95,"In what year did Prohibition begin in the US?","no answers","1920",NA
10453,95,"In what year was Jamestown, Virginia founded (the first English settlement in North America)?","no answers","1607",NA
10454,95,"In what year did the 'Boston Tea Party' protest take place?","no answers","1773",NA
10455,95,"In what year did the Mayflower ship reach the US?","no answers","1620",NA
10456,95,"In what year did the attack on Pear Harbor take place?","no answers","1941",NA
10457,95,"In what year was the North Atlantic Treaty signed?","no answers","1949",NA
10458,95,"In what year did the Salem Witch Trials take place?","no answers","1692",NA
10459,95,"In what year did the French and Indian War begin?","no answers","1754",NA
10460,7,"In which country is the landmark located?","Germany, France,Italy,London, Spain","France","historical_landmarks/pic7.png"
10461,7,"In which country is the landmark located?","Tibet, Thailand, Japan, Myanmar, Bhutan","Tibet","historical_landmarks/pic1.png"
10462,7,"In which country is the landmark located?","Austria,France,Indonesia,Japan,Spain","Spain","historical_landmarks/Parc Guell.png"
10463,7,"In which country is the landmark located?","Belgium, Spain, Croatia, Italy, Denmark","Italy","historical_landmarks/pic2.png"
10464,7,"In which country is the landmark located?","Hong Kong, Japan, Indonesia, China, Cambodia","China","historical_landmarks/pic5.png"
10465,7,"In which country is the landmark located?","Egypt,France,Israel,Turkey,Zimbabwe","Turkey","historical_landmarks/Agia Sophia.png"
10466,7,"In which country is the landmark located?","England,Germany,Lebanon,Morocco,United States","Germany","historical_landmarks/Brandenburg-Gate.png"
10467,7,"In which country is the landmark located?","Italy,England,France,Russia,Singapore","England","historical_landmarks/pic4.png"
10468,7,"In which country is the landmark located?","Chile,Kenya,Russia,Spain,United States","Russia","historical_landmarks/St Basils Cathedral.png"
10469,7,"In which country is the landmark located?","China,Egypt,Greece,Indonesia,South Africa","Italy","historical_landmarks/pompeii.png"
10470,7,"In which country is the landmark located?","Algeria,Austria,China,Kenya,Saudi Arabia","Saudi Arabia","historical_landmarks/Mecca.png"
10471,7,"In which country is the landmark located?","Egypt,Jordan,Morocco,Spain,Turkey","Egypt","historical_landmarks/Luxor Temple.png"
10472,7,"In which country is the landmark located?","Brazil,Indonesia,Mexico,Russia,Singapore","Mexico","historical_landmarks/Chichen Itza.png"
10473,7,"In which country is the landmark located?","Japan,Jordan,Malaysia,Singapore,South Africa","Japan","historical_landmarks/The Great Buddha Of Kamakura.png"
10474,7,"In which country is the landmark located?","Chile,Egypt,Indonesia,Malaysia,Cambodia","Indonesia","historical_landmarks/Temple of Besakih.png"
10475,7,"In which country is the landmark located?","Algeria,Italy,Greece,Russia,Turkey","Greece","historical_landmarks/Acropolis of Athens.png"
10476,7,"In which country is the landmark located?","China,Brazil,Indonesia,Argentina,Peru","Peru","historical_landmarks/Machu Picchu.png"
10477,7,"In which country is the landmark located?","Argentina,Canada,India,Lebanon,Uganda","India","historical_landmarks/pic3.png"
10478,7,"In which country is the landmark located?","Brazil,Egypt,India,Jordan,Lebanon","Egypt","historical_landmarks/pic6.png"
10479,7,"In which country is the landmark located?","United Arab Emirates, Saudi Arabia, Shanghai, Hong Kong, Japan","Italy","historical_landmarks/pic8.png"
10480,94,"On what date in 2017 will Columbus Day fall?","October 1, October 5, October 7, October 9, October 11, October 14","October 9",NA
10481,94,"On what date in 2017 will Martin Luther King Day fall?","January 5, January 13, January 16, February 6, February 12, February 16","January 16",NA
10482,94,"On what date in 2017 will Holi fall?","February 4, February 19, March 13, March 21, April 3, April 16","March 13",NA
10483,94,"On what date in 2017 will Labor Day fall?","September 2, September 4, September 6, September 10, October 5, October 7","September 4",NA
10484,94,"On what date in 2017 will Emancipation day fall?","April 4, April 17, May 1, May 6, May 12, May 26","April 17",NA
10485,94,"On what date in 2017 will Chinese New Year's eve fall?","January 14, January 21, January 27, February 5, February 14, February 18","January 27",NA
10486,94,"On what date in 2017 will Mother's day fall?","May 7, May 14, May 21, May 28, June 2, June 14","May 14",NA
10487,94,"On what date in 2017 will Father's day fall?","June 18, June 21, June 28, July 5, July 14, July 20","June 18",NA
10488,94,"On what date in 2017 will Independence day fall?","June 1, June 4, July 1, July 2, July 4, August 1","July 4",NA
10489,94,"On what date in 2017 will Veterans day fall?","September 9, September 10, October 9, October 10, November 9, November 10","November 10",NA
10490,94,"On what date in 2017 will Easter Monday fall?","April 17, May 1, May 17, May 21, May 28, June 2","April 17",NA
10491,94,"On what date in 2017 will President's Day fall?","February 2, February 12, February 20, March 5, March 16, March 18","February 20",NA
10492,94,"On what date in 2017 will Earth day fall?","April 2, April 22, May 2, May 22, June 2, June 22","April 22",NA
10493,94,"On what date in 2017 will Eid al+AC0-Fitr (last day of Ramadan) fall?","February 12, April 25, May 5, May 25, June 25, July 12","June 25",NA
10494,94,"On what date in 2017 will International Women's day fall?","March 5, March 25, March 30, April 5, April 25, April 28","March 8",NA
10495,94,"On what date in 2017 will the first day of Diwali fall?","September 2, September 19, October 4, October 19, October 29, November 6","October 19",NA
10496,94,"On what date in 2017 will Groundhog day fall?","January 22, January 29, February 2, February 16, February 21, March 5","February 2",NA
10497,94,"On what date in 2017 will St. Patrick's day fall?","March 17, March 21, March 22, March 27, April 21, April 27","March 17",NA
10498,94,"On what date in 2017 will Pearl Harbor Remembrance day fall?","October 9, October 18, November 21, November 28, December 1, December 7","December 7",NA
10499,94,"On what date in 2017 will the first day of Chanukah fall?","December 1, December 12, January 6, January 12, January 20, January 28","December 12",NA
10500,73,"What does 'To make clean breast of' mean?","To gain prominence, To praise oneself, To confess without of reserve, To destroy before it blooms, None of these","To confess without of reserve",NA
10501,73,"What does 'To keeps one's temper' mean?","To become hungry, To be in good mood, To preserve ones energy, To be aloof from, None of these","To be in good mood",NA
10502,73,"What does 'To catch a tartar' mean?","To trap wanted criminal with great difficulty, To catch a dangerous person, To meet with disaster, To deal with a person who is more than one's match, None of these","To catch a dangerous person",NA
10503,73,"What does 'To drive home' mean?","To find one's roots, To return to place of rest, Back to original position, To emphasize, None of these","To emphasize",NA
10504,73,"What does 'To have an axe to grind' mean?","A private end to serve, To fail to arouse interest, To have no result, To work for both sides, None of these","A private end to serve",NA
10505,73,"What does 'To cry wolf' mean?","To listen eagerly, To give false alarm, To turn pale, To keep off starvation, None of these","To give false alarm",NA
10506,73,"What does 'To end in smoke' mean?","To make completely understand, To ruin oneself, To excite great applause, To overcome someone, None of these","To ruin oneself",NA
10507,73,"What does 'To be above board' mean?","To have a good height, To be honest in any business deal, They have no debts, To try to be beautiful, None of these","To be honest in any business deal",NA
10508,73,"What does 'To put one's hand to plough' mean?","To take up agricultural farming, To take a difficult task, To get entangled into unnecessary things, Take interest in technical work, None of these","To take a difficult task",NA
10509,73,"What does 'To pick holes' mean?","To find some reason to quarrel, To destroy something, To criticize someone, To cut some part of an item, None of these","To criticize someone",NA
10510,73,"What does 'To leave someone in the lurch' mean?","To come to compromise with someone, Constant source of annoyance to someone, To put someone at ease, To desert someone in his difficulties, None of these","To desert someone in his difficulties,",NA
10511,73,"What does 'To play second fiddle' mean?","To be happy, cheerful and healthy, To reduce importance of one's senior, To support the role and view of another person, To do back seat driving, None of these","To support the role and view of another person",NA
10512,73,"What does 'To beg the question' mean?","To refer to, To take for granted, To raise objections, To be discussed, None of these","To take for granted",NA
10513,73,"What does 'A black sheep' mean?","An unlucky person, A lucky person, An ugly person, A partner who takes no share of the profits, None of these","None of these",NA
10514,73,"What does 'A man of straw' mean?","A man of no substance, A very active person, A worthy fellow, An unreasonable person, None of these","A man of no substance",NA
10515,73,"What does 'To smell a rat' mean?","To see signs of plague epidemic, To get bad small of a bad dead rat, To suspect foul dealings, To be in a bad mood, None of these","To suspect foul dealings",NA
10516,73,"What does 'To hit the nail right on the head' mean?","To do the right thing, To destroy one's reputation, To announce one's fixed views, To teach someone a lesson, None of these","To do the right thing",NA
10517,73,"What does 'To set one's face against' mean?","To oppose with determination, To judge by appearance, To get out of difficulty, To push against, None of these","To oppose with determination",NA
10518,73,"What does 'To throw a wet blanket' mean?","To conceal, To spoil others' enjoyment, To soak, To interrupt someone, None of these","To spoil others' enjoyment",NA
10519,73,"What does 'To put all your eggs in one basket' mean?","To invest in one outcome, To be an optimist, To be efficient, To be negligent, None of these","To invest in one outcome",NA
10520,74,"What language is this?","Chinese (Wu), Chinese (Yue), Swahili, Swedish","Chinese (Wu)","language_audio/language_audio_1.mp3"
10521,74,"What language is this?","Danish, Swahili, Turkish, Ukrainian","Ukrainian","language_audio/language_audio_2.mp3"
10522,74,"What language is this?","Arabic (Standard), Hindi, Polish, Urdu","Urdu","language_audio/language_audio_3.mp3"
10523,74,"What language is this?","Arabic (Standard), Finnish, Javanese, Polish","Arabic (Standard)","language_audio/language_audio_4.mp3"
10524,74,"What language is this?","Danish, Haitian, Korean, Norwegian","Danish","language_audio/language_audio_5.mp3"
10525,74,"What language is this?","Haitian, Romanian, Russian, Swahili","Russian","language_audio/language_audio_6.mp3"
10526,74,"What language is this?","English, Haitian, Polish, Swahili","Polish","language_audio/language_audio_7.mp3"
10527,74,"What language is this?","Finnish, Korean, Romanian, Thai","Korean","language_audio/language_audio_8.mp3"
10528,74,"What language is this?","Korean, Tamil, Turkish, Vietnamese","Tamil","language_audio/language_audio_9.mp3"
10529,74,"What language is this?","Afrikaans, Javanese, Korean, Russian","Javanese","language_audio/language_audio_10.mp3"
10530,74,"What language is this?","Hausa, Swedish, Uzbek (Northern), Vietnamese","Hausa","language_audio/language_audio_11.mp3"
10531,74,"What language is this?","Afrikaans, French, Thai, Urdu","Thai","language_audio/language_audio_12.mp3"
10532,74,"What language is this?","Afrikaans, Chinese (Mandarin), English, Korean","Afrikaans","language_audio/language_audio_13.mp3"
10533,74,"What language is this?","French, Italian, Japanese, Marathi","French","language_audio/language_audio_14.mp3"
10534,74,"What language is this?","German (Standard), Hindi, Ossetic, Polish","Ossetic","language_audio/language_audio_15.mp3"
10535,74,"What language is this?","Arabic (Standard), Swedish, Telugu, Thai","Telugu","language_audio/language_audio_16.mp3"
10536,74,"What language is this?","Arabic (Standard), Javanese, Spanish, Thai","Spanish","language_audio/language_audio_17.mp3"
10537,74,"What language is this?","Chinese (Yue), English, Finnish, Japanese","Japanese","language_audio/language_audio_18.mp3"
10538,74,"What language is this?","Arabic (Standard), Hausa, Swahili, Swedish","Swahili","language_audio/language_audio_19.mp3"
10539,74,"What language is this?","German (Standard), Italian, Polish, Uzbek (Northern)","Italian","language_audio/language_audio_20.mp3"
10540,78,"","A, B, C, D","A","legal_rights/question1.png"
10541,78,"","A, B, C, D","C","legal_rights/question2.png"
10542,78,"","A, B, C, D","B","legal_rights/question3.png"
10543,78,"","A, B, C, D","D","legal_rights/question4.png"
10544,78,"","A, B, C","B","legal_rights/question5.png"
10545,78,"","A, B, C","C","legal_rights/question6.png"
10546,78,"","A, B, C, D","D","legal_rights/question7.png"
10547,78,"","A, B, C, D","B","legal_rights/question8.png"
10548,78,"","A, B, C, D","C","legal_rights/question9.png"
10549,78,"","A, B, C, D","A","legal_rights/question10.png"
10550,78,"","A, B, C, D","D","legal_rights/question11.png"
10551,78,"","A, B, C, D","C","legal_rights/question12.png"
10552,78,"","A, B, C, D","C","legal_rights/question13.png"
10553,78,"","A, B, C, D","D","legal_rights/question14.png"
10554,78,"","A, B, C","C","legal_rights/question15.png"
10555,78,"","A, B, C","B","legal_rights/question16.png"
10556,78,"","A, B, C, D","D","legal_rights/question17.png"
10557,78,"","A, B, C","B","legal_rights/question18.png"
10558,78,"","A, B, C, D","D","legal_rights/question19.png"
10559,78,"","A, B, C, D","D","legal_rights/question20.png"
10560,1,"","A, B, C, D","C","logic/question1.png"
10561,1,"","A, B, C, D","C","logic/question2.png"
10562,1,"","A, B, C, D","D","logic/question3.png"
10563,1,"","A, B, C, D, E","A","logic/question4.png"
10564,1,"","A, B, C, D, E","B","logic/question5.png"
10565,1,"","A, B, C, D, E","E","logic/question6.png"
10566,1,"","A, B, C, D, E","E","logic/question7.png"
10567,1,"","A, B, C, D, E","E","logic/question8.png"
10568,1,"","A, B, C, D, E","E","logic/question9.png"
10569,1,"","A, B, C, D, E","C","logic/question10.png"
10570,1,"","A, B, C, D, E","E","logic/question11.png"
10571,1,"","A, B, C, D, E","E","logic/question12.png"
10572,1,"","A, B, C, D","C","logic/question13.png"
10573,1,"","A, B, C, D, E","A","logic/question14.png"
10574,1,"","A, B, C, D, E","B","logic/question15.png"
10575,1,"","A, B, C, D","C","logic/question16.png"
10576,1,"","A, B, C, D","D","logic/question17.png"
10577,1,"","A, B, C, D, E","A","logic/question18.png"
10578,1,"","A, B, C, D, E","A","logic/question19.png"
10579,1,"","A, B, C, D, E","C","logic/question20.png"
10580,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question1.png"
10581,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question2.png"
10582,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question3.png"
10583,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question4.png"
10584,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question5.png"
10585,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question6.png"
10586,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question7.png"
10587,56,"Which magazine published the headline?","The Economist, TIME, WIRED","TIME","magazines/Question8.png"
10588,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question9.png"
10589,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question10.png"
10590,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question11.png"
10591,56,"Which magazine published the headline?","The Economist, TIME, WIRED","TIME","magazines/Question12.png"
10592,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question13.png"
10593,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question14.png"
10594,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question15.png"
10595,56,"Which magazine published the headline?","The Economist, TIME, WIRED","The Economist","magazines/Question16.png"
10596,56,"Which magazine published the headline?","The Economist, TIME, WIRED","TIME","magazines/Question17.png"
10597,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question18.png"
10598,56,"Which magazine published the headline?","The Economist, TIME, WIRED","TIME","magazines/Question19.png"
10599,56,"Which magazine published the headline?","The Economist, TIME, WIRED","WIRED","magazines/Question20.png"
10600,15,"In which year was this movie released?","no answers","1993","movie_year/Schindler's_List.jpg"
10601,15,"In which year was this movie released?","no answers","1964","movie_year/A_Fistful_Of_Dollars.jpg"
10602,15,"In which year was this movie released?","no answers","1954","movie_year/Dial_M_For_Murder.jpg"
10603,15,"In which year was this movie released?","no answers","2000","movie_year/Snatch.jpg"
10604,15,"In which year was this movie released?","no answers","2000","movie_year/Memento.jpg"
10605,15,"In which year was this movie released?","no answers","2008","movie_year/Wall-E.jpg"
10606,15,"In which year was this movie released?","no answers","1946","movie_year/Notorious.jpg"
10607,15,"In which year was this movie released?","no answers","1975","movie_year/Jaws.jpg"
10608,15,"In which year was this movie released?","no answers","1968","movie_year/Once_Upon_A_Time_In_The_West.jpg"
10609,15,"In which year was this movie released?","no answers","1955","movie_year/Diabolique.jpg"
10610,15,"In which year was this movie released?","no answers","1994","movie_year/The_Lion_King.jpg"
10611,15,"In which year was this movie released?","no answers","2009","movie_year/Up.jpg"
10612,15,"In which year was this movie released?","no answers","2009","movie_year/Hachi_A_Dogs_Tale.jpg"
10613,15,"In which year was this movie released?","no answers","1980","movie_year/The_Elephant_Man.jpg"
10614,15,"In which year was this movie released?","no answers","2001","movie_year/The_Lord_Of_The_Rings_The_Fellowship_Of_The_Ring.jpg"
10615,15,"In which year was this movie released?","no answers","1958","movie_year/Touch_Of_Evil.jpg"
10616,15,"In which year was this movie released?","no answers","1995","movie_year/Casino.jpg"
10617,15,"In which year was this movie released?","no answers","1980","movie_year/The_Shining.jpg"
10618,15,"In which year was this movie released?","no answers","1982","movie_year/The_Thing.jpg"
10619,15,"In which year was this movie released?","no answers","1955","movie_year/The_Night_Of_The_Hunter.jpg"
10620,87,"What instrument is this?","French Horn, Trumpet, Saxophone, Trombone","Saxophone","musical_instruments/asset0.mp4"
10621,87,"What instrument is this?","Xylophone, Piano, Electric Keyboard, Piccolo","Piano","musical_instruments/asset1.mp4"
10622,87,"What instrument is this?","Piccolo, Oboe, Flute, Xylophone","Flute","musical_instruments/asset2.mp4"
10623,87,"What instrument is this?","Ukulele, Harpsichord, Piano, Guitar","Harpsicord","musical_instruments/asset3.mp4"
10624,87,"What instrument is this?","Viola, Violin, Cello, French Horn","Cello","musical_instruments/asset4.mp4"
10625,87,"What instrument is this?","Cello, Trumpet, Tuba, Marimba","Tuba","musical_instruments/asset5.mp4"
10626,87,"What instrument is this?","Viola, Clarinet, Guitar, Harp","Viola","musical_instruments/asset6.mp4"
10627,87,"What instrument is this?","Xylophone, Drum, Piccolo, Cymbal","Cymbal","musical_instruments/asset7.mp4"
10628,87,"What instrument is this?","Recorder, Flute, Piccolo, Triangle","Triangle","musical_instruments/asset8.mp4"
10629,87,"What instrument is this?","Trumpet, French Horn, Oboe, Spanish Guitar","French Horn","musical_instruments/asset9.mp4"
10630,87,"What instrument is this?","Cymbal, Flute, Clarinet, Organ","Organ","musical_instruments/asset10.mp4"
10631,87,"What instrument is this?","Guitar, Violin, Harpsicord, Cello","Guitar","musical_instruments/asset11.mp4"
10632,87,"What instrument is this?","Trombone, Trumpet, Oboe, Drum","Trumpet","musical_instruments/asset12.mp4"
10633,87,"What instrument is this?","Cello, Violin, Piano, Harpsicord","Violin","musical_instruments/asset13.mp4"
10634,87,"What instrument is this?","Trumpet, Electric guitar, Trombone, Tuba","Trombone","musical_instruments/asset14.mp4"
10635,87,"What instrument is this?","Oboe, Viola, Tuba, French Horn","Oboe","musical_instruments/asset15.mp4"
10636,87,"What instrument is this?","Guitar, Viola, Harp, Xylophone","Harp","musical_instruments/asset16.mp4"
10637,87,"What instrument is this?","Electric guitar, Trombone, Double Bass, Bassoon","Bassoon","musical_instruments/asset17.mp4"
10638,87,"What instrument is this?","Viola, Trumpet, French Horn, Double Bass","Double Bass","musical_instruments/asset18.mp4"
10639,87,"What instrument is this?","Clarinet, Organ, Harpsicord, Flute","Clarinet","musical_instruments/asset19.mp4"
10640,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question1.png"
10641,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question2.png"
10642,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question3.png"
10643,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question4.png"
10644,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question5.png"
10645,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question6.png"
10646,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question7.png"
10647,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question8.png"
10648,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question9.png"
10649,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question10.png"
10650,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question11.png"
10651,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question12.png"
10652,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question13.png"
10653,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question14.png"
10654,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question15.png"
10655,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question16.png"
10656,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question17.png"
10657,31,"Was this US election news story real?","Real, Fake","Real","news_real/Question18.png"
10658,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question19.png"
10659,31,"Was this US election news story real?","Real, Fake","Fake","news_real/Question20.png"
10660,37,"What is the weight of this object (in pounds)?","no answers","306.5","object_weight/object_weight_1.jpg"
10661,37,"What is the weight of this object (in pounds)?","no answers","11","object_weight/object_weight_2.jpg"
10662,37,"What is the weight of this object (in pounds)?","no answers","2","object_weight/object_weight_3.jpg"
10663,37,"What is the weight of this object (in pounds)?","no answers","13.75","object_weight/object_weight_4.jpg"
10664,37,"What is the weight of this object (in pounds)?","no answers","1.25","object_weight/object_weight_5.jpg"
10665,37,"What is the weight of this object (in pounds)?","no answers","200","object_weight/object_weight_6.jpg"
10666,37,"What is the weight of this object (in pounds)?","no answers","1.93","object_weight/object_weight_7.jpg"
10667,37,"What is the weight of this object (in pounds)?","no answers","4398.25","object_weight/object_weight_8.jpg"
10668,37,"What is the weight of this object (in pounds)?","no answers","2","object_weight/object_weight_9.jpg"
10669,37,"What is the weight of this object (in pounds)?","no answers","105.75","object_weight/object_weight_10.jpg"
10670,37,"What is the weight of this object (in pounds)?","no answers","5.25","object_weight/object_weight_11.jpg"
10671,37,"What is the weight of this object (in pounds)?","no answers","4.5","object_weight/object_weight_12.jpg"
10672,37,"What is the weight of this object (in pounds)?","no answers","32.65","object_weight/object_weight_13.jpg"
10673,37,"What is the weight of this object (in pounds)?","no answers","20","object_weight/object_weight_14.jpg"
10674,37,"What is the weight of this object (in pounds)?","no answers","25","object_weight/object_weight_15.jpg"
10675,37,"What is the weight of this object (in pounds)?","no answers","3.924","object_weight/object_weight_16.jpg"
10676,37,"What is the weight of this object (in pounds)?","no answers","44.092","object_weight/object_weight_17.jpg"
10677,37,"What is the weight of this object (in pounds)?","no answers","141.978","object_weight/object_weight_18.jpg"
10678,37,"What is the weight of this object (in pounds)?","no answers","16.535","object_weight/object_weight_19.jpg"
10679,37,"What is the weight of this object (in pounds)?","no answers","30","object_weight/object_weight_20.jpg"
10680,86,"In what year was this painting created?","no answers","1497","painting_year/question1.png"
10681,86,"In what year was this painting created?","no answers","1797","painting_year/question2.png"
10682,86,"In what year was this painting created?","no answers","1889","painting_year/question3.png"
10683,86,"In what year was this painting created?","no answers","1893","painting_year/question4.png"
10684,86,"In what year was this painting created?","no answers","1931","painting_year/question5.png"
10685,86,"In what year was this painting created?","no answers","1665","painting_year/question6.png"
10686,86,"In what year was this painting created?","no answers","1937","painting_year/question7.png"
10687,86,"In what year was this painting created?","no answers","1885","painting_year/question8.png"
10688,86,"In what year was this painting created?","no answers","1907","painting_year/question9.png"
10689,86,"In what year was this painting created?","no answers","1916","painting_year/question10.png"
10690,86,"In what year was this painting created?","no answers","1935","painting_year/question11.png"
10691,86,"In what year was this painting created?","no answers","1930","painting_year/question12.png"
10692,86,"In what year was this painting created?","no answers","1964","painting_year/question13.png"
